cod_grande_reg,nome_grande_reg,cod_unidade_fed,nome_unidade_fed,cod_municipio,nome_municipio,pib,pib_per_capita,ano,mes,regiao,hom_doloso,lesao_corp_morte,latrocinio,cvli,hom_por_interv_policial,letalidade_violenta,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_rua,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,total_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,posse_drogas,trafico_drogas,apreensao_drogas_sem_autor,recuperacao_veiculos,apf,aaapai,cmp,cmba,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,fase
3,Sudeste     ,33,Rio de Janeiro     ,3302809,Mendes                                  ,299499.255        ,16525.92          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,8              ,0              ,0              ,4              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,2              ,0              ,0              ,0              ,0              ,3              ,5              ,0              ,0              ,0              ,1              ,4              ,3              ,1              ,0              ,1              ,1              ,0              ,1              ,0              ,5              ,0              ,0              ,0              ,0              ,0              ,38             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3302858,Mesquita                                ,2313400.387       ,13506.54          ,2017,01,Baixada Fluminense,6              ,0              ,2              ,8              ,1              ,9              ,8              ,49             ,2              ,0              ,15             ,96             ,13             ,26             ,135            ,79             ,6              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,9              ,231            ,23             ,23             ,7              ,7              ,0              ,32             ,92             ,0              ,0              ,0              ,8              ,15             ,0              ,14             ,1              ,59             ,36             ,12             ,10             ,2              ,26             ,6              ,0              ,0              ,0              ,0              ,575            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3302908,Miguel Pereira                          ,654040.985        ,26297.33          ,2017,01,Interior          ,2              ,0              ,0              ,2              ,0              ,2              ,1              ,27             ,1              ,1              ,5              ,1              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,3              ,5              ,0              ,0              ,1              ,0              ,5              ,11             ,0              ,0              ,0              ,2              ,16             ,11             ,5              ,0              ,3              ,8              ,0              ,8              ,0              ,27             ,2              ,0              ,0              ,0              ,0              ,125            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303005,Miracema                                ,490112.579        ,18459.29          ,2017,01,Interior          ,3              ,0              ,0              ,3              ,0              ,3              ,4              ,4              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,1              ,0              ,0              ,0              ,0              ,7              ,8              ,0              ,0              ,0              ,1              ,28             ,19             ,7              ,2              ,0              ,9              ,4              ,1              ,0              ,3              ,0              ,0              ,0              ,0              ,0              ,68             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303104,Natividade                              ,246255.678        ,16460.94          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,5              ,6              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,28             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303203,Nilópolis                               ,2644230.763       ,16700.86          ,2017,01,Baixada Fluminense,4              ,0              ,0              ,4              ,0              ,4              ,1              ,37             ,2              ,1              ,8              ,92             ,38             ,3              ,133            ,142            ,19             ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,23             ,322            ,19             ,7              ,1              ,7              ,0              ,33             ,67             ,0              ,0              ,0              ,16             ,5              ,1              ,3              ,1              ,31             ,22             ,1              ,2              ,1              ,29             ,1              ,0              ,0              ,0              ,0              ,573            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303302,Niterói                                 ,27489575.854      ,55086.24          ,2017,01,Grande Niter�i    ,13             ,0              ,0              ,13             ,4              ,17             ,24             ,152            ,8              ,10             ,86             ,162            ,38             ,16             ,216            ,122            ,3              ,7              ,4              ,0              ,0              ,1              ,3              ,0              ,55             ,410            ,69             ,56             ,5              ,43             ,6              ,205            ,385            ,0              ,9              ,0              ,60             ,53             ,10             ,40             ,4              ,97             ,83             ,31             ,46             ,11             ,114            ,8              ,1              ,0              ,0              ,0              ,1673           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303401,Nova Friburgo                           ,5015568.844       ,27055.46          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,2              ,59             ,5              ,1              ,24             ,8              ,1              ,0              ,9              ,0              ,2              ,2              ,1              ,0              ,0              ,0              ,0              ,0              ,1              ,15             ,6              ,8              ,1              ,8              ,0              ,44             ,67             ,0              ,1              ,0              ,22             ,48             ,31             ,15             ,2              ,5              ,24             ,8              ,17             ,1              ,71             ,4              ,0              ,0              ,0              ,0              ,421            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303500,Nova Iguaçu                             ,16836918.719      ,21081.80          ,2017,01,Baixada Fluminense,47             ,0              ,0              ,47             ,4              ,51             ,19             ,202            ,22             ,9              ,62             ,283            ,83             ,56             ,422            ,294            ,44             ,7              ,2              ,0              ,0              ,0              ,1              ,0              ,98             ,868            ,51             ,41             ,10             ,24             ,0              ,149            ,275            ,0              ,4              ,0              ,69             ,51             ,4              ,47             ,2              ,131            ,135            ,44             ,44             ,5              ,149            ,22             ,1              ,0              ,0              ,0              ,2257           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303609,Paracambi                               ,893119.942        ,17704.12          ,2017,01,Baixada Fluminense,0              ,0              ,0              ,0              ,0              ,0              ,0              ,10             ,3              ,1              ,1              ,4              ,0              ,0              ,4              ,2              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,11             ,0              ,0              ,1              ,1              ,2              ,8              ,12             ,0              ,0              ,0              ,5              ,6              ,2              ,3              ,1              ,1              ,5              ,0              ,26             ,0              ,17             ,1              ,0              ,0              ,0              ,0              ,121            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303708,Paraíba do Sul                          ,931266.050        ,21696.71          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,0              ,17             ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,1              ,9              ,12             ,0              ,0              ,0              ,1              ,14             ,9              ,4              ,1              ,1              ,10             ,4              ,2              ,0              ,13             ,0              ,0              ,0              ,0              ,0              ,78             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303807,Paraty                                  ,1591755.358       ,38398.11          ,2017,01,Interior          ,2              ,0              ,0              ,2              ,0              ,2              ,5              ,24             ,0              ,0              ,7              ,2              ,1              ,1              ,4              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,7              ,2              ,3              ,0              ,3              ,0              ,34             ,41             ,0              ,0              ,0              ,1              ,6              ,2              ,4              ,0              ,0              ,8              ,2              ,1              ,0              ,10             ,0              ,0              ,0              ,0              ,0              ,160            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303856,Paty do Alferes                         ,534907.955        ,19818.01          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303906,Petrópolis                              ,12817938.750      ,42979.32          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,4              ,98             ,10             ,3              ,22             ,9              ,3              ,1              ,13             ,4              ,6              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,33             ,9              ,10             ,2              ,8              ,0              ,80             ,109            ,0              ,0              ,0              ,25             ,52             ,22             ,26             ,6              ,7              ,62             ,7              ,39             ,3              ,106            ,10             ,0              ,0              ,0              ,0              ,634            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3303955,Pinheiral                               ,409247.290        ,16853.94          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,1              ,0              ,3              ,4              ,1              ,0              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,0              ,0              ,0              ,1              ,0              ,12             ,13             ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,1              ,4              ,0              ,0              ,0              ,9              ,0              ,0              ,0              ,0              ,0              ,55             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304003,Piraí                                   ,1858360.242       ,65847.93          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,9              ,0              ,0              ,0              ,1              ,0              ,0              ,1              ,2              ,2              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,2              ,8              ,0              ,0              ,0              ,0              ,0              ,7              ,7              ,0              ,0              ,0              ,2              ,13             ,8              ,5              ,0              ,0              ,12             ,0              ,3              ,0              ,6              ,3              ,1              ,0              ,0              ,0              ,74             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304102,Porciúncula                             ,334101.664        ,18308.95          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,5              ,6              ,0              ,0              ,0              ,1              ,1              ,1              ,0              ,0              ,0              ,1              ,0              ,1              ,0              ,9              ,0              ,0              ,0              ,0              ,0              ,32             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304110,Porto Real                              ,2858922.456       ,151836.13         ,2017,01,Interior          ,2              ,0              ,0              ,2              ,0              ,2              ,2              ,12             ,0              ,1              ,5              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,3              ,1              ,0              ,0              ,0              ,0              ,8              ,9              ,0              ,0              ,0              ,1              ,9              ,2              ,7              ,0              ,1              ,12             ,2              ,2              ,0              ,5              ,1              ,0              ,0              ,0              ,0              ,58             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304128,Quatis                                  ,255483.951        ,18533.47          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304144,Queimados                               ,3704985.374       ,25483.78          ,2017,01,Baixada Fluminense,16             ,0              ,2              ,18             ,0              ,18             ,11             ,40             ,3              ,1              ,14             ,38             ,10             ,8              ,56             ,31             ,4              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,97             ,13             ,6              ,2              ,3              ,0              ,22             ,46             ,0              ,1              ,0              ,9              ,5              ,0              ,5              ,0              ,16             ,6              ,1              ,29             ,1              ,34             ,5              ,0              ,0              ,0              ,0              ,376            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304151,Quissamã                                ,1445640.218       ,61425.12          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,2              ,7              ,0              ,0              ,0              ,1              ,0              ,0              ,1              ,5              ,2              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,10             ,1              ,0              ,0              ,0              ,0              ,6              ,7              ,0              ,1              ,0              ,2              ,4              ,0              ,4              ,0              ,0              ,8              ,5              ,4              ,0              ,6              ,0              ,0              ,0              ,0              ,0              ,63             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304201,Resende                                 ,7735583.193       ,60947.06          ,2017,01,Interior          ,3              ,0              ,0              ,3              ,0              ,3              ,6              ,53             ,0              ,2              ,4              ,5              ,3              ,3              ,11             ,1              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,16             ,8              ,3              ,0              ,4              ,1              ,26             ,42             ,0              ,1              ,0              ,10             ,24             ,9              ,14             ,1              ,6              ,30             ,5              ,10             ,1              ,44             ,4              ,0              ,0              ,0              ,0              ,267            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304300,Rio Bonito                              ,1600885.881       ,27472.64          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,1              ,11             ,1              ,1              ,12             ,4              ,0              ,0              ,4              ,4              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,9              ,7              ,1              ,1              ,2              ,1              ,15             ,27             ,0              ,0              ,0              ,2              ,14             ,5              ,9              ,0              ,5              ,8              ,3              ,5              ,1              ,11             ,1              ,1              ,0              ,0              ,0              ,122            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304409,Rio Claro                               ,359020.519        ,19958.89          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,3              ,0              ,0              ,11             ,1              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,3              ,0              ,0              ,0              ,2              ,0              ,3              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,3              ,0              ,6              ,0              ,0              ,0              ,0              ,0              ,46             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304508,Rio das Flores                          ,243837.672        ,27141.33          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,9              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,2              ,3              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,3              ,0              ,0              ,0              ,0              ,0              ,23             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304524,Rio das Ostras                          ,5602588.592       ,39701.73          ,2017,01,Interior          ,4              ,0              ,0              ,4              ,0              ,4              ,7              ,34             ,3              ,1              ,21             ,40             ,12             ,0              ,52             ,19             ,2              ,1              ,5              ,0              ,0              ,0              ,0              ,0              ,14             ,91             ,27             ,12             ,1              ,19             ,1              ,85             ,147            ,0              ,1              ,0              ,12             ,16             ,1              ,16             ,0              ,9              ,48             ,7              ,12             ,0              ,45             ,2              ,1              ,0              ,0              ,0              ,508            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304557,Rio de Janeiro                          ,337675255.222     ,51788.57          ,2017,01,Capital           ,122            ,1              ,12             ,135            ,52             ,187            ,217            ,1901           ,154            ,44             ,815            ,2742           ,584            ,414            ,3740           ,1977           ,322            ,166            ,29             ,2              ,3              ,0              ,22             ,7              ,1205           ,7240           ,553            ,991            ,385            ,566            ,95             ,3084           ,5907           ,0              ,49             ,5              ,1012           ,404            ,134            ,218            ,57             ,1581           ,1005           ,285            ,299            ,71             ,1431           ,150            ,18             ,0              ,3              ,0              ,25105          ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304607,Santa Maria Madalena                    ,173484.399        ,17055.09          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,3              ,3              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,4              ,0              ,0              ,0              ,0              ,0              ,25             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304706,Santo Antônio de Pádua                  ,1049780.432       ,25411.03          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,3              ,17             ,0              ,0              ,5              ,1              ,0              ,0              ,1              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,4              ,4              ,0              ,0              ,1              ,0              ,16             ,21             ,0              ,0              ,0              ,2              ,17             ,10             ,7              ,1              ,3              ,16             ,2              ,0              ,0              ,14             ,1              ,0              ,0              ,0              ,0              ,116            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304755,São Francisco de Itabapoana             ,939797.406        ,22815.60          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,1              ,9              ,1              ,1              ,1              ,5              ,0              ,0              ,5              ,1              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,2              ,11             ,13             ,1              ,0              ,1              ,0              ,17             ,31             ,0              ,0              ,0              ,1              ,4              ,3              ,2              ,0              ,5              ,8              ,2              ,0              ,0              ,4              ,0              ,0              ,0              ,0              ,0              ,94             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304805,São Fidélis                             ,669862.142        ,17773.41          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,10             ,0              ,1              ,2              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,2              ,4              ,1              ,0              ,1              ,0              ,10             ,16             ,0              ,0              ,0              ,1              ,3              ,1              ,2              ,0              ,0              ,5              ,3              ,0              ,0              ,11             ,1              ,0              ,0              ,0              ,0              ,64             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3304904,São Gonçalo                             ,17228897.160      ,16411.19          ,2017,01,Grande Niter�i    ,30             ,0              ,0              ,30             ,10             ,40             ,27             ,223            ,19             ,7              ,102            ,520            ,85             ,37             ,642            ,385            ,107            ,21             ,4              ,0              ,0              ,0              ,4              ,0              ,199            ,1362           ,88             ,62             ,9              ,16             ,2              ,210            ,387            ,0              ,1              ,0              ,81             ,90             ,3              ,81             ,7              ,266            ,189            ,49             ,35             ,2              ,225            ,19             ,0              ,0              ,0              ,0              ,3085           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305000,São João da Barra                       ,4693339.588       ,133432.07         ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,15             ,0              ,3              ,4              ,5              ,0              ,1              ,6              ,3              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,12             ,14             ,2              ,0              ,0              ,0              ,23             ,39             ,0              ,0              ,0              ,0              ,7              ,4              ,2              ,1              ,2              ,15             ,4              ,1              ,0              ,20             ,2              ,1              ,0              ,0              ,0              ,115            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305109,São João de Meriti                      ,9196061.347       ,19971.42          ,2017,01,Baixada Fluminense,14             ,0              ,1              ,15             ,3              ,18             ,10             ,158            ,12             ,1              ,43             ,174            ,44             ,47             ,265            ,296            ,32             ,12             ,1              ,0              ,0              ,0              ,0              ,0              ,37             ,643            ,41             ,14             ,5              ,5              ,0              ,65             ,130            ,0              ,1              ,0              ,31             ,30             ,0              ,29             ,1              ,147            ,63             ,24             ,18             ,0              ,123            ,13             ,0              ,0              ,0              ,0              ,1436           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305133,São José de Ubá                         ,159812.174        ,22984.64          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305158,São José do Vale do Rio Preto           ,452015.094        ,21408.31          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,8              ,1              ,0              ,8              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,4              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,6              ,0              ,1              ,0              ,0              ,0              ,31             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305208,São Pedro da Aldeia                     ,2159190.958       ,21612.23          ,2017,01,Interior          ,4              ,0              ,0              ,4              ,0              ,4              ,4              ,16             ,0              ,1              ,15             ,10             ,0              ,1              ,11             ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,15             ,8              ,2              ,0              ,1              ,0              ,32             ,43             ,0              ,1              ,0              ,8              ,45             ,30             ,10             ,5              ,4              ,8              ,5              ,0              ,0              ,20             ,1              ,0              ,0              ,0              ,0              ,215            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305307,São Sebastião do Alto                   ,181137.818        ,19918.39          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,4              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,11             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305406,Sapucaia                                ,710789.765        ,40010.68          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,0              ,3              ,2              ,0              ,5              ,1              ,0              ,0              ,1              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,3              ,2              ,0              ,0              ,0              ,0              ,10             ,12             ,0              ,0              ,0              ,0              ,6              ,2              ,4              ,0              ,0              ,5              ,0              ,1              ,0              ,5              ,0              ,0              ,0              ,0              ,0              ,42             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305505,Saquarema                               ,2093438.093       ,24578.08          ,2017,01,Interior          ,1              ,0              ,1              ,2              ,0              ,2              ,2              ,19             ,4              ,2              ,14             ,11             ,3              ,2              ,16             ,4              ,0              ,5              ,2              ,0              ,0              ,0              ,0              ,0              ,3              ,30             ,7              ,4              ,1              ,2              ,0              ,44             ,58             ,0              ,0              ,0              ,2              ,13             ,5              ,7              ,1              ,6              ,18             ,4              ,42             ,0              ,26             ,0              ,1              ,0              ,0              ,0              ,235            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305554,Seropédica                              ,4212583.347       ,49902.66          ,2017,01,Baixada Fluminense,3              ,0              ,0              ,3              ,0              ,3              ,0              ,25             ,2              ,0              ,4              ,6              ,2              ,0              ,8              ,11             ,8              ,3              ,0              ,0              ,0              ,0              ,0              ,0              ,9              ,39             ,5              ,1              ,0              ,4              ,0              ,14             ,24             ,0              ,1              ,0              ,2              ,5              ,3              ,2              ,0              ,24             ,13             ,0              ,16             ,0              ,20             ,0              ,1              ,0              ,0              ,0              ,182            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305604,Silva Jardim                            ,448747.605        ,21114.55          ,2017,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,0              ,8              ,0              ,1              ,2              ,2              ,1              ,0              ,3              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,0              ,0              ,0              ,1              ,0              ,4              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,31             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305703,Sumidouro                               ,361782.161        ,23815.56          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,14             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305752,Tanguá                                  ,515331.617        ,15630.32          ,2017,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,6              ,0              ,5              ,1              ,0              ,0              ,1              ,9              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,11             ,2              ,0              ,0              ,0              ,3              ,9              ,14             ,0              ,0              ,0              ,0              ,3              ,1              ,2              ,0              ,2              ,1              ,1              ,2              ,0              ,5              ,2              ,0              ,0              ,0              ,0              ,61             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305802,Teresópolis                             ,5090373.627       ,28912.72          ,2017,01,Interior          ,6              ,0              ,0              ,6              ,0              ,6              ,8              ,54             ,10             ,3              ,20             ,4              ,0              ,0              ,4              ,2              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,14             ,5              ,6              ,1              ,3              ,0              ,59             ,74             ,0              ,0              ,0              ,9              ,33             ,11             ,21             ,2              ,2              ,47             ,11             ,8              ,1              ,76             ,4              ,0              ,0              ,0              ,0              ,384            ,3              
